Date,state,Population Staying at Home,Population Not Staying at Home,Number of Trips,Number of Trips <1,Number of Trips 1-3,Number of Trips 3-5,Number of Trips 5-10,Number of Trips 10-25,Number of Trips 25-50,Number of Trips 50-100,Number of Trips 100-250,Number of Trips 250-500,Number of Trips >=500
2019-01-04,OK,782712.0,3148312.0,13321351.0,3097343.0,3397081.0,1636460.0,2031597.0,2135936.0,644513.0,236351.0,108970.0,23422.0,9678.0
2019-01-04,OR,863168.0,3314733.0,15176367.0,3782732.0,4340350.0,1904944.0,2076731.0,2016570.0,623561.0,259140.0,121008.0,26021.0,25310.0
2019-01-04,PA,2497015.0,10270900.0,44032605.0,10499015.0,10903905.0,5540701.0,7018372.0,6818499.0,2080505.0,718844.0,357238.0,57619.0,37907.0
2019-01-04,RI,200015.0,854068.0,3748461.0,877728.0,946203.0,466560.0,600587.0,614665.0,181728.0,39612.0,14472.0,2321.0,4585.0
2019-01-04,SC,857927.0,4210656.0,16720245.0,3651573.0,4198656.0,2125339.0,2723702.0,2744302.0,836866.0,257039.0,133931.0,29750.0,19087.0
2019-01-04,SD,164884.0,714651.0,3411180.0,821939.0,944401.0,416155.0,474563.0,398502.0,185251.0,100806.0,51348.0,13022.0,5193.0
2019-01-04,TN,1219389.0,5529929.0,23662675.0,5182295.0,5984436.0,3010157.0,3793568.0,3859566.0,1186201.0,376769.0,183191.0,59740.0,26752.0
2019-01-04,TX,4862521.0,23751590.0,98980675.0,24703280.0,24281435.0,11758156.0,14971204.0,15161776.0,5274416.0,1711931.0,814701.0,208912.0,94864.0
2019-01-04,UT,617972.0,2533469.0,12261631.0,3043698.0,3230285.0,1553348.0,1777389.0,1613091.0,619518.0,204968.0,137460.0,51376.0,30498.0
2019-01-04,AR,511608.0,2493008.0,9976570.0,2129696.0,2583266.0,1314691.0,1586552.0,1498737.0,548886.0,204560.0,81597.0,21516.0,7069.0
2019-01-04,CA,7574818.0,31861318.0,140800552.0,39063935.0,35623052.0,16378964.0,19969145.0,19249208.0,6932037.0,2413513.0,810148.0,184223.0,176327.0
2019-01-04,AL,810947.0,4061987.0,16363666.0,3519120.0,4070031.0,2219675.0,2673220.0,2538996.0,874899.0,305730.0,122539.0,30749.0,8707.0
2019-01-04,AK,169553.0,565629.0,2597882.0,751591.0,723920.0,342054.0,361509.0,247139.0,100348.0,45467.0,12035.0,6165.0,7654.0
2019-01-04,CO,1200149.0,4478007.0,23625321.0,5754340.0,6160877.0,2871607.0,3637303.0,3468591.0,1030517.0,437555.0,166370.0,42378.0,55783.0
2019-01-04,AZ,1385823.0,5763903.0,23914266.0,6047016.0,5833977.0,2873103.0,3596636.0,3745624.0,1144866.0,346147.0,237914.0,48426.0,40557.0
2019-01-04,CT,687208.0,2874537.0,12485986.0,2876921.0,3187152.0,1594340.0,1929410.0,1939285.0,626775.0,224703.0,62631.0,14844.0,29925.0
2019-01-04,DE,174402.0,789812.0,3197687.0,702189.0,774611.0,396634.0,534703.0,500531.0,195048.0,61190.0,27761.0,3129.0,1891.0
2019-01-04,DC,185100.0,515208.0,4128658.0,1715181.0,1145950.0,516802.0,478500.0,208641.0,38976.0,9457.0,7416.0,2928.0,4807.0
2019-01-04,FL,3530449.0,17703773.0,71622538.0,18993876.0,17823795.0,9044728.0,11127227.0,10019212.0,3015366.0,935642.0,468509.0,111042.0,83141.0
2019-01-04,GA,1866716.0,8620607.0,33896285.0,7800609.0,8280253.0,4182426.0,5369306.0,5241607.0,1965951.0,578686.0,328947.0,100873.0,47627.0
2019-01-04,HI,276847.0,1139303.0,4891253.0,1501024.0,1267354.0,548338.0,653532.0,790087.0,88841.0,21158.0,10465.0,3889.0,6565.0
2019-01-04,ID,336917.0,1411930.0,5760645.0,1334830.0,1560987.0,746687.0,866880.0,742621.0,288267.0,124137.0,67008.0,19178.0,10050.0
2019-01-04,IL,2552814.0,10149319.0,50485821.0,12737775.0,12482292.0,6198020.0,7743386.0,7574824.0,2594318.0,618875.0,363747.0,102505.0,70079.0
2019-01-04,IN,1238842.0,5432584.0,24521334.0,5691972.0,6055875.0,3117794.0,3854577.0,3824548.0,1257174.0,415800.0,226058.0,48631.0,28905.0
2019-01-04,IA,596043.0,2550454.0,12048367.0,2587400.0,3187066.0,1459659.0,1801332.0,1833708.0,724467.0,271900.0,127493.0,35729.0,19613.0
2019-01-04,KS,563448.0,2339153.0,11601221.0,2756635.0,3066102.0,1369325.0,1685288.0,1718216.0,632053.0,223487.0,108835.0,27127.0,14153.0
2019-01-04,KY,836566.0,3618176.0,16695801.0,3632292.0,4179549.0,2196109.0,2694992.0,2558906.0,902373.0,323229.0,163005.0,33338.0,12008.0
2019-01-04,VT,130683.0,493701.0,2118120.0,429892.0,541538.0,296941.0,323430.0,326341.0,138014.0,35891.0,18587.0,3756.0,3730.0
2019-01-04,VA,1506499.0,6985156.0,31444580.0,7669704.0,7798683.0,3923221.0,4931932.0,4831132.0,1535302.0,463762.0,191685.0,51874.0,47285.0
2019-01-04,WA,1382228.0,6130332.0,26677292.0,6203149.0,7025074.0,3347367.0,4150394.0,3984267.0,1276733.0,401388.0,194135.0,38649.0,56136.0
2019-01-04,WV,375124.0,1425186.0,5998767.0,1321387.0,1586976.0,771306.0,929795.0,861261.0,333378.0,126269.0,55859.0,9050.0,3486.0
2019-01-04,WI,1032746.0,4763054.0,21519954.0,4395514.0,5216805.0,2673757.0,3558873.0,3618690.0,1342833.0,430412.0,205341.0,42044.0,35685.0
2019-01-04,WY,127880.0,448090.0,2383208.0,625113.0,718769.0,314388.0,234080.0,199805.0,149966.0,91134.0,39703.0,6614.0,3636.0
2019-01-04,LA,829969.0,3815762.0,18501361.0,4558129.0,4673349.0,2384439.0,2966186.0,2523291.0,878158.0,355823.0,125961.0,24083.0,11942.0
2019-01-04,ME,286573.0,1047741.0,4138064.0,808270.0,1006594.0,532272.0,640736.0,700017.0,289571.0,107348.0,40200.0,7811.0,5245.0
2019-01-04,MD,1063670.0,4960580.0,22743104.0,5715906.0,5515295.0,2672473.0,3539558.0,3627745.0,1225363.0,277113.0,108248.0,27380.0,34023.0
2019-01-04,MA,1440797.0,5440256.0,28630786.0,7165246.0,7391199.0,3582607.0,4284623.0,4259228.0,1404307.0,347550.0,115732.0,24146.0,56148.0
2019-01-04,MI,1861125.0,8104238.0,35776939.0,8146586.0,8621060.0,4446178.0,5823402.0,5816451.0,1957324.0,572389.0,269657.0,62596.0,61296.0
2019-01-04,MN,1006305.0,4587726.0,21131923.0,4795853.0,4976137.0,2470200.0,3221775.0,3665531.0,1224555.0,442407.0,234558.0,56358.0,44549.0
2019-01-04,MS,479291.0,2498113.0,9932354.0,2250888.0,2481673.0,1175094.0,1575771.0,1491176.0,580750.0,237473.0,106428.0,27228.0,5873.0
2019-01-04,MO,1202899.0,4904826.0,22334698.0,5028532.0,5473606.0,2700273.0,3522058.0,3689672.0,1273437.0,379820.0,187977.0,50801.0,28522.0
2019-01-04,MT,224264.0,834794.0,3675036.0,933262.0,1079383.0,452585.0,465249.0,375579.0,184849.0,105618.0,55193.0,14377.0,8941.0
2019-01-04,NE,357762.0,1565612.0,7430594.0,1669366.0,2002470.0,953802.0,1191299.0,996886.0,346878.0,168253.0,73370.0,19060.0,9210.0
2019-01-04,NV,626386.0,2398731.0,11112768.0,3284593.0,2689685.0,1321879.0,1778850.0,1493430.0,291350.0,124515.0,82465.0,28184.0,17817.0
2019-01-04,NH,257588.0,1094723.0,4640844.0,852847.0,1060335.0,584089.0,757637.0,856545.0,377287.0,108232.0,31128.0,5405.0,7339.0
2019-01-04,NJ,1773847.0,7107446.0,33848419.0,9171424.0,8430023.0,3961243.0,4897246.0,4833048.0,1770095.0,530905.0,169126.0,32152.0,53157.0
2019-01-04,NM,415632.0,1673391.0,8804531.0,2259353.0,2398917.0,1099636.0,1277116.0,978140.0,411435.0,239781.0,106107.0,24068.0,9978.0
2019-01-04,NY,4669327.0,14813149.0,79910113.0,22718147.0,19195465.0,9814716.0,12456127.0,11086008.0,3144265.0,972041.0,342885.0,75469.0,104990.0
2019-01-04,NC,1813794.0,8538087.0,35219149.0,7520952.0,8783646.0,4588860.0,5807934.0,5703593.0,1869029.0,568517.0,267723.0,69393.0,39502.0
2019-01-04,ND,143499.0,614256.0,2837192.0,731982.0,794137.0,371596.0,336563.0,284074.0,150598.0,98043.0,51335.0,14803.0,4061.0
2019-01-04,OH,2231911.0,9421802.0,41214990.0,9647531.0,9949616.0,5030121.0,6622800.0,6879195.0,2012394.0,664405.0,299118.0,71911.0,37899.0
2019-01-05,ME,293458.0,1040856.0,4089775.0,795609.0,1025094.0,550952.0,640235.0,662291.0,257575.0,106036.0,39500.0,7618.0,4865.0
2019-01-05,MA,1499659.0,5381394.0,28083625.0,7070600.0,7527639.0,3584861.0,4206453.0,3890073.0,1276922.0,350908.0,109370.0,20830.0,45969.0
2019-01-05,MI,1939016.0,8026347.0,35571854.0,8270744.0,8841807.0,4550835.0,5759096.0,5422347.0,1779230.0,568763.0,262735.0,57133.0,59164.0
2019-01-05,MN,1042887.0,4551144.0,20987882.0,4813577.0,5052214.0,2523646.0,3221947.0,3434203.0,1169907.0,459252.0,222020.0,50782.0,40334.0
2019-01-05,MS,495293.0,2482111.0,10090258.0,2269163.0,2550266.0,1243854.0,1660816.0,1457104.0,543553.0,229752.0,104381.0,25620.0,5749.0
2019-01-05,MO,1254160.0,4853565.0,22660044.0,5146662.0,5703523.0,2821841.0,3625318.0,3518756.0,1204010.0,386145.0,178635.0,48967.0,26187.0
2019-01-05,MT,230895.0,828163.0,3598500.0,881503.0,1049947.0,443575.0,461962.0,394377.0,180144.0,109365.0,56857.0,12841.0,7929.0
2019-01-05,NV,644882.0,2380235.0,11052754.0,3280792.0,2737169.0,1312115.0,1779476.0,1416228.0,286220.0,123011.0,75647.0,25570.0,16526.0
2019-01-05,NH,261189.0,1091122.0,4693155.0,867951.0,1140673.0,636960.0,779980.0,806384.0,320447.0,101140.0,29150.0,4691.0,5779.0
2019-01-05,NJ,1872669.0,7008624.0,33483316.0,9238758.0,8653781.0,4059032.0,4836479.0,4365120.0,1547170.0,531535.0,170565.0,31054.0,49822.0
2019-01-05,NM,429520.0,1659503.0,8517328.0,2207847.0,2327072.0,1081498.0,1215583.0,943625.0,372143.0,232472.0,104685.0,22934.0,9469.0
2019-01-05,NY,4955079.0,14527397.0,77386296.0,21872755.0,19387236.0,9625750.0,11945496.0,10109759.0,2954223.0,970031.0,354457.0,72760.0,93829.0
2019-01-05,NC,1889531.0,8462350.0,35971275.0,7708240.0,9287857.0,4755753.0,5952308.0,5516377.0,1798780.0,590952.0,259904.0,64882.0,36222.0
2019-01-05,ND,148848.0,608907.0,2532546.0,597587.0,722340.0,341030.0,321582.0,263576.0,133479.0,89922.0,44985.0,14394.0,3651.0
2019-01-05,OH,2327166.0,9326547.0,41032860.0,9721962.0,10213882.0,5205844.0,6613726.0,6392167.0,1829471.0,671207.0,283437.0,66335.0,34829.0
2019-01-05,OK,784002.0,3147022.0,13824707.0,3192767.0,3561895.0,1733365.0,2144245.0,2130677.0,664631.0,256069.0,108661.0,22816.0,9581.0
2019-01-05,OR,887516.0,3290385.0,15184401.0,3874276.0,4378354.0,1875833.0,2085991.0,1940026.0,599643.0,264112.0,116363.0,26185.0,23618.0
2019-01-05,PA,2608122.0,10159793.0,43543281.0,10459234.0,11051320.0,5614224.0,6978216.0,6327442.0,1953858.0,726171.0,344658.0,54068.0,34090.0
2019-01-05,CT,717198.0,2844547.0,12196399.0,2869507.0,3260186.0,1602010.0,1874419.0,1726057.0,552055.0,210611.0,60429.0,13799.0,27326.0
2019-01-05,CO,1236274.0,4441882.0,23588974.0,5854664.0,6285602.0,2892434.0,3551397.0,3299849.0,1003214.0,439985.0,170643.0,42982.0,48204.0
2019-01-05,RI,207744.0,846339.0,3630531.0,846979.0,973391.0,469930.0,593134.0,539801.0,151127.0,36755.0,12899.0,2417.0,4098.0
2019-01-05,NE,363916.0,1559458.0,7296350.0,1587646.0,1979405.0,963511.0,1177541.0,957923.0,348189.0,182420.0,72874.0,18171.0,8670.0
2019-01-05,WY,130624.0,445346.0,2232405.0,568802.0,662618.0,296798.0,220429.0,198901.0,143485.0,92716.0,39023.0,6239.0,3394.0
2019-01-05,WI,1068295.0,4727505.0,21413155.0,4486129.0,5303783.0,2750313.0,3526080.0,3368539.0,1266383.0,441067.0,200715.0,39721.0,30425.0
2019-01-05,WV,392352.0,1407958.0,5942174.0,1318044.0,1585964.0,793092.0,918136.0,828032.0,309098.0,125529.0,52241.0,8538.0,3500.0
2019-01-05,WA,1438404.0,6074156.0,26717882.0,6360972.0,7076090.0,3366328.0,4132631.0,3860855.0,1238727.0,407860.0,185941.0,37120.0,51358.0
2019-01-05,VA,1579708.0,6911947.0,31292472.0,7653116.0,8156414.0,4060673.0,4890729.0,4412777.0,1375982.0,455151.0,194606.0,50812.0,42212.0
2019-01-05,VT,133966.0,490418.0,2128627.0,435222.0,563151.0,303117.0,328648.0,309754.0,127192.0,37340.0,16887.0,3520.0,3796.0
2019-01-05,UT,641290.0,2510151.0,12230726.0,3042474.0,3295261.0,1572022.0,1756878.0,1542791.0,601412.0,207746.0,137927.0,47390.0,26825.0
2019-01-05,TX,5016405.0,23597706.0,98747497.0,25068532.0,24896631.0,12014941.0,14960906.0,14201799.0,4873007.0,1660001.0,782023.0,200360.0,89297.0
2019-01-05,TN,1274147.0,5475171.0,24435552.0,5315413.0,6335973.0,3225420.0,3989549.0,3769722.0,1154751.0,381444.0,182079.0,54650.0,26551.0
2019-01-05,SD,170947.0,708588.0,3246763.0,747811.0,887119.0,403688.0,457150.0,385047.0,190362.0,106368.0,52600.0,11888.0,4730.0
2019-01-05,SC,894840.0,4173743.0,17159362.0,3769847.0,4466461.0,2237844.0,2831344.0,2622846.0,784742.0,269062.0,130707.0,28075.0,18434.0
2019-01-05,AL,852738.0,4020196.0,16691335.0,3517143.0,4281764.0,2369878.0,2812844.0,2456851.0,800168.0,297211.0,117579.0,29211.0,8686.0
2019-01-05,AK,172498.0,562684.0,2519466.0,701143.0,734394.0,309889.0,356421.0,250288.0,99282.0,45021.0,10252.0,5954.0,6822.0
2019-01-05,AZ,1435187.0,5714539.0,23945703.0,6271108.0,5894353.0,2903967.0,3561755.0,3560603.0,1074950.0,352038.0,242392.0,46901.0,37636.0
2019-01-05,AR,526984.0,2477632.0,10256315.0,2139551.0,2701297.0,1382623.0,1697137.0,1470686.0,537380.0,217784.0,81636.0,21342.0,6879.0
2019-01-05,CA,7898081.0,31538055.0,140734892.0,40127455.0,36970730.0,16658114.0,19451816.0,17609340.0,6434321.0,2352362.0,791405.0,179770.0,159579.0
2019-01-05,DE,185928.0,778286.0,3120310.0,688082.0,795515.0,393100.0,516560.0,458901.0,176467.0,60566.0,26330.0,3072.0,1717.0
2019-01-05,DC,199690.0,500618.0,4026793.0,1612320.0,1125582.0,509146.0,486186.0,226574.0,42048.0,10336.0,7287.0,3021.0,4293.0
2019-01-05,FL,3697110.0,17537112.0,72099121.0,19216822.0,18588988.0,9326048.0,11129743.0,9393073.0,2838581.0,949683.0,466767.0,110058.0,79358.0
2019-01-05,GA,1953585.0,8533738.0,35170238.0,8048184.0,8877965.0,4536091.0,5672496.0,5142584.0,1858597.0,581924.0,315123.0,93472.0,43802.0
2019-01-05,HI,280955.0,1135195.0,4911308.0,1497734.0,1297424.0,549172.0,649631.0,778691.0,95264.0,22953.0,10147.0,3785.0,6507.0
2019-01-05,ID,346050.0,1402797.0,5671391.0,1332517.0,1560165.0,753247.0,823751.0,712423.0,267736.0,126815.0,66387.0,18139.0,10211.0
2019-01-05,IL,2641840.0,10060293.0,50983681.0,13179166.0,13050126.0,6363928.0,7761901.0,7051094.0,2428260.0,634346.0,354626.0,96469.0,63765.0
2019-01-05,IN,1294548.0,5376878.0,24343228.0,5712192.0,6267537.0,3200707.0,3824686.0,3468675.0,1154813.0,419271.0,220828.0,46088.0,28431.0
2019-01-05,IA,616557.0,2529940.0,11859513.0,2525205.0,3162499.0,1459233.0,1796684.0,1740661.0,702575.0,290275.0,128308.0,34256.0,19817.0
2019-01-05,KS,581083.0,2321518.0,11475966.0,2739032.0,3051528.0,1385059.0,1658017.0,1651377.0,607473.0,239201.0,106279.0,25500.0,12500.0
2019-01-05,KY,882066.0,3572676.0,17056628.0,3745545.0,4325939.0,2314976.0,2787885.0,2494586.0,857096.0,327574.0,160461.0,31490.0,11076.0
2019-01-05,LA,854561.0,3791170.0,18717582.0,4591680.0,4841093.0,2481195.0,3044425.0,2456790.0,807012.0,342955.0,118580.0,22978.0,10874.0
2019-01-05,MD,1140282.0,4883968.0,22330424.0,5618950.0,5701692.0,2731189.0,3471951.0,3301368.0,1068979.0,272726.0,108800.0,24491.0,30278.0
2019-01-06,TX,5140227.0,23473884.0,89395006.0,22634530.0,23391792.0,11014099.0,13464231.0,12235611.0,4095250.0,1487591.0,782044.0,202403.0,87455.0
2019-01-06,VT,138031.0,486353.0,1894542.0,365151.0,530288.0,272337.0,285783.0,275336.0,108321.0,32609.0,18258.0,3314.0,3145.0
2019-01-06,ME,299366.0,1034948.0,3694147.0,707534.0,948685.0,490235.0,579232.0,599917.0,218603.0,98848.0,39659.0,7280.0,4154.0
2019-01-06,LA,875114.0,3770617.0,17087185.0,4211934.0,4576375.0,2271916.0,2735801.0,2144060.0,682045.0,314501.0,118220.0,22122.0,10211.0
2019-01-06,KY,916847.0,3537895.0,15524365.0,3354188.0,4062341.0,2168068.0,2548554.0,2187273.0,724066.0,289769.0,151097.0,28865.0,10144.0
2019-01-06,KS,609402.0,2293199.0,9909036.0,2338978.0,2772294.0,1217217.0,1441449.0,1337501.0,472262.0,195219.0,98697.0,22950.0,12469.0
2019-01-06,WY,130911.0,445059.0,1954090.0,482667.0,600554.0,256841.0,206839.0,173858.0,116472.0,70537.0,36958.0,6212.0,3152.0
2019-01-06,WI,1103562.0,4692238.0,18828031.0,3943746.0,4870150.0,2432910.0,3080190.0,2797325.0,1048576.0,394409.0,192815.0,38540.0,29370.0
2019-01-06,WV,409199.0,1391111.0,5435200.0,1227960.0,1502529.0,693451.0,849225.0,715769.0,267859.0,114691.0,52155.0,8409.0,3152.0
2019-01-06,IN,1359345.0,5312081.0,22067633.0,5212776.0,5898788.0,2926905.0,3436435.0,2976741.0,961526.0,374714.0,209900.0,43255.0,26593.0
2019-01-06,WA,1476356.0,6036204.0,24793230.0,5968604.0,6729255.0,3128815.0,3783555.0,3430331.0,1102591.0,383104.0,180816.0,35647.0,50512.0
2019-01-06,VA,1656573.0,6835082.0,28826201.0,7073941.0,7677527.0,3775539.0,4475795.0,3955373.0,1176460.0,408521.0,188426.0,51560.0,43059.0
2019-01-06,AL,867122.0,4005812.0,15589807.0,3340346.0,4132940.0,2217768.0,2588811.0,2203164.0,689066.0,263122.0,117383.0,28939.0,8268.0
2019-01-06,AK,176932.0,558250.0,2345116.0,663630.0,682505.0,300028.0,332344.0,226669.0,86874.0,31927.0,9025.0,5489.0,6625.0
2019-01-06,AZ,1467964.0,5681762.0,21749839.0,5621824.0,5490876.0,2653271.0,3205659.0,3175891.0,959397.0,323593.0,234386.0,48081.0,36861.0
2019-01-06,AR,542512.0,2462104.0,9220058.0,1929753.0,2524165.0,1284572.0,1527286.0,1253588.0,415751.0,179149.0,78735.0,20690.0,6369.0
2019-01-06,CA,8192648.0,31243488.0,128266423.0,36055983.0,34827052.0,15454567.0,17740857.0,15357608.0,5563220.0,2179740.0,755170.0,172968.0,159258.0
2019-01-06,CO,1270917.0,4407239.0,21216233.0,5272414.0,5770211.0,2618959.0,3172085.0,2902231.0,847770.0,391252.0,155472.0,39430.0,46409.0
2019-01-06,CT,735200.0,2826545.0,11273215.0,2621262.0,3148804.0,1507731.0,1706212.0,1505290.0,493117.0,194866.0,54470.0,12284.0,29179.0
2019-01-06,DE,192299.0,771915.0,2893358.0,647673.0,768854.0,378584.0,462791.0,400921.0,151363.0,53656.0,25029.0,2678.0,1809.0
2019-01-06,DC,207222.0,493086.0,3736750.0,1507575.0,1052929.0,464314.0,440719.0,207044.0,39722.0,9076.0,6982.0,3207.0,5182.0
2019-01-06,FL,3833012.0,17401210.0,65171552.0,17205250.0,17354983.0,8477785.0,9976666.0,8196597.0,2468278.0,878603.0,439453.0,97924.0,76013.0
2019-01-06,GA,1988686.0,8498637.0,32411939.0,7335398.0,8415702.0,4237755.0,5247859.0,4641868.0,1586430.0,515341.0,298474.0,88959.0,44153.0
2019-01-06,HI,284856.0,1131294.0,4613840.0,1403962.0,1249457.0,524609.0,619080.0,689761.0,88590.0,19147.0,10073.0,3051.0,6110.0
2019-01-06,ID,356123.0,1392724.0,5119882.0,1249585.0,1436991.0,645046.0,761284.0,612009.0,219521.0,108247.0,60502.0,17587.0,9110.0
2019-01-06,IL,2783775.0,9918358.0,45313739.0,11623136.0,12048846.0,5710220.0,6774211.0,6023558.0,2084770.0,562158.0,328267.0,94118.0,64455.0
2019-01-06,IA,645969.0,2500528.0,10209637.0,2180108.0,2851403.0,1284966.0,1489815.0,1387800.0,580407.0,257849.0,125793.0,33133.0,18363.0
2019-01-06,MD,1196826.0,4827424.0,20348627.0,5114821.0,5332914.0,2473634.0,3102756.0,2951062.0,964733.0,244697.0,105449.0,24870.0,33691.0
2019-01-06,MA,1533756.0,5347297.0,26385310.0,6800122.0,7266065.0,3373676.0,3842895.0,3489831.0,1120672.0,320217.0,105654.0,20120.0,46058.0
2019-01-06,MI,1994125.0,7971238.0,32125689.0,7452882.0,8386751.0,4155500.0,5148166.0,4609145.0,1508850.0,509343.0,244140.0,53547.0,57365.0
2019-01-06,MN,1060409.0,4533622.0,18598227.0,4214687.0,4677553.0,2255790.0,2792911.0,2945959.0,991118.0,402570.0,233524.0,47420.0,36695.0
2019-01-06,MS,506005.0,2471399.0,9299328.0,2107091.0,2426915.0,1177828.0,1530282.0,1273402.0,445930.0,207522.0,101075.0,23954.0,5329.0
2019-01-06,MO,1319197.0,4788528.0,19724817.0,4453546.0,5164588.0,2501668.0,3143564.0,2914774.0,961081.0,337111.0,177503.0,46242.0,24740.0
2019-01-06,MT,232808.0,826250.0,3302397.0,834084.0,968210.0,404660.0,422860.0,361161.0,151007.0,88324.0,53461.0,11436.0,7194.0
2019-01-06,NE,380372.0,1543002.0,6347837.0,1386450.0,1775797.0,843591.0,1027984.0,781780.0,277935.0,157741.0,69764.0,18548.0,8247.0
2019-01-06,NV,659685.0,2365432.0,10140045.0,3026441.0,2553772.0,1212374.0,1633667.0,1288085.0,219278.0,95806.0,68457.0,25370.0,16795.0
2019-01-06,NH,271036.0,1081275.0,4274423.0,810133.0,1086262.0,582170.0,704818.0,691734.0,269031.0,92388.0,28022.0,3923.0,5942.0
2019-01-06,NJ,1937674.0,6943619.0,30691516.0,8420639.0,8165509.0,3723690.0,4381249.0,3866245.0,1406093.0,493928.0,160152.0,28791.0,45220.0
2019-01-06,NM,434340.0,1654683.0,7718176.0,1995151.0,2156851.0,990335.0,1103283.0,828223.0,314731.0,193353.0,103104.0,24314.0,8831.0
2019-01-06,NY,5074410.0,14408066.0,72189351.0,20612171.0,18556107.0,9009564.0,10806345.0,9103433.0,2678148.0,912388.0,344291.0,70135.0,96769.0
2019-01-06,NC,1950973.0,8400908.0,32463818.0,7019024.0,8588706.0,4328545.0,5381579.0,4785221.0,1491982.0,525441.0,246544.0,61604.0,35172.0
2019-01-06,ND,148400.0,609355.0,2342498.0,573008.0,671271.0,301913.0,292037.0,228228.0,121642.0,88611.0,47724.0,14393.0,3671.0
2019-01-06,OH,2424611.0,9229102.0,37374649.0,8841554.0,9707309.0,4843492.0,5964329.0,5505827.0,1543565.0,608174.0,265046.0,63550.0,31803.0
2019-01-06,OK,803860.0,3127164.0,12595408.0,2959069.0,3383800.0,1612806.0,1960954.0,1793933.0,524235.0,223296.0,107303.0,21219.0,8793.0
2019-01-06,OR,911568.0,3266333.0,13902358.0,3435143.0,4085589.0,1771677.0,1922458.0,1741186.0,547310.0,240091.0,112308.0,23665.0,22931.0
2019-01-06,PA,2720676.0,10047239.0,40067471.0,9673485.0,10511365.0,5178502.0,6346789.0,5547565.0,1725181.0,671661.0,328146.0,52674.0,32103.0
2019-01-06,RI,212953.0,841130.0,3438159.0,824213.0,952649.0,456731.0,544982.0,472229.0,134865.0,33737.0,12528.0,2320.0,3905.0
2019-01-06,SC,913015.0,4155568.0,15692647.0,3434399.0,4209433.0,2088876.0,2613981.0,2286447.0,652527.0,237134.0,125899.0,26997.0,16954.0
2019-01-06,SD,169362.0,710173.0,2872219.0,664150.0,801254.0,353614.0,400731.0,320818.0,164298.0,96930.0,53368.0,12551.0,4505.0
2019-01-06,TN,1303840.0,5445478.0,22630954.0,4895035.0,6064075.0,3028065.0,3723262.0,3373154.0,971348.0,325038.0,172680.0,54041.0,24256.0
2019-01-06,UT,678878.0,2472563.0,10874603.0,2807830.0,3008653.0,1355740.0,1506500.0,1318774.0,497670.0,181235.0,126570.0,47119.0,24512.0
2019-01-07,ME,282600.0,1051714.0,3966832.0,877816.0,945688.0,475670.0,579823.0,661487.0,279917.0,95215.0,39634.0,7117.0,4465.0
2019-01-07,AR,510440.0,2494176.0,9896249.0,2249755.0,2578871.0,1290135.0,1538504.0,1425716.0,518742.0,188545.0,78413.0,21124.0,6444.0
2019-01-07,AL,813761.0,4059173.0,16612828.0,3754705.0,4220342.0,2225074.0,2669598.0,2486512.0,834397.0,271454.0,114623.0,27834.0,8289.0
2019-01-07,AK,170350.0,564832.0,2586031.0,797329.0,731557.0,334936.0,342476.0,234984.0,91754.0,33001.0,7502.0,5785.0,6707.0
2019-01-07,AZ,1392886.0,5756840.0,23493821.0,6316841.0,5689720.0,2815762.0,3402011.0,3588571.0,1080505.0,307244.0,209663.0,45237.0,38267.0
2019-01-07,CA,7778324.0,31657812.0,136388662.0,40005045.0,34564785.0,15551813.0,18693533.0,17896990.0,6510816.0,2179698.0,678801.0,150952.0,156229.0
2019-01-07,CO,1222854.0,4455302.0,22452085.0,5774499.0,5863337.0,2672543.0,3357860.0,3245273.0,941430.0,372407.0,140049.0,34472.0,50215.0
2019-01-07,CT,691502.0,2870243.0,11847873.0,2913498.0,3028783.0,1475700.0,1746837.0,1784705.0,604383.0,196202.0,54548.0,12372.0,30845.0
2019-01-07,DE,179710.0,784504.0,3030748.0,713955.0,737866.0,366207.0,477288.0,468942.0,182328.0,55454.0,24659.0,2259.0,1790.0
2019-01-07,DC,195109.0,505199.0,3998759.0,1724053.0,1110026.0,493289.0,436355.0,180823.0,33897.0,7046.0,5546.0,2631.0,5093.0
2019-01-07,FL,3612757.0,17621465.0,70631385.0,19386981.0,17776037.0,8815716.0,10774381.0,9652177.0,2843522.0,831189.0,386733.0,89826.0,74823.0
2019-01-07,GA,1882872.0,8604451.0,34417210.0,8237162.0,8438472.0,4235102.0,5384110.0,5209717.0,1964665.0,543183.0,277749.0,81817.0,45233.0
2019-01-07,HI,280087.0,1136063.0,4856513.0,1558295.0,1271952.0,532269.0,612141.0,752013.0,90460.0,20301.0,9912.0,3293.0,5877.0
2019-01-07,ID,341267.0,1407580.0,5530483.0,1420015.0,1502058.0,705185.0,794018.0,679770.0,241126.0,105374.0,55698.0,17615.0,9624.0
2019-01-07,IL,2631044.0,10071089.0,47704876.0,12744526.0,11979335.0,5675352.0,6995140.0,6836479.0,2431924.0,566882.0,319154.0,90603.0,65481.0
2019-01-07,IN,1271892.0,5399534.0,23397086.0,5896543.0,5810771.0,2879518.0,3506494.0,3459849.0,1182107.0,387646.0,205713.0,42465.0,25980.0
2019-01-07,IA,610079.0,2536418.0,11020352.0,2576694.0,2904345.0,1305166.0,1578693.0,1592565.0,646420.0,244472.0,121476.0,33166.0,17355.0
